DATE,XUDLGBD,IUDSNZC,IUDMNZC,IUDLNZC
04 Aug 2021,0.719,0.2632,0.6135,0.9785
05 Aug 2021,0.7177,0.257,0.6043,0.9613
06 Aug 2021,0.7211,0.3324,0.698,1.0484
09 Aug 2021,0.7221,0.3072,0.6586,0.9874
10 Aug 2021,0.7222,0.3212,0.6609,0.9904
11 Aug 2021,0.7211,0.3111,0.658,0.9935
12 Aug 2021,0.7228,0.3328,0.6773,1.0242
13 Aug 2021,0.7219,0.3217,0.6583,1.0039
16 Aug 2021,0.7216,0.3168,0.6492,0.9949
17 Aug 2021,0.7279,0.3166,0.6399,0.9799
18 Aug 2021,0.727,0.3133,0.648,1.0004
19 Aug 2021,0.732,0.2871,0.6233,0.98
20 Aug 2021,0.7346,0.2656,0.6078,0.9765
23 Aug 2021,0.7292,0.2838,0.621,0.9863
24 Aug 2021,0.7282,0.2906,0.6222,0.9836
25 Aug 2021,0.7283,0.3291,0.6824,1.0515
26 Aug 2021,0.7291,0.327,0.6808,1.0532
27 Aug 2021,0.7274,0.3183,0.6694,1.0418
31 Aug 2021,0.7267,0.3453,0.7138,1.1012
01 Sep 2021,0.7254,0.3246,0.6901,1.0748
02 Sep 2021,0.7229,0.312,0.6762,1.0604
03 Sep 2021,0.7209,0.3262,0.7077,1.0981
06 Sep 2021,0.7232,0.3104,0.6867,1.0724
07 Sep 2021,0.7255,0.341,0.7355,1.1139
08 Sep 2021,0.728,0.3401,0.7258,1.0983
09 Sep 2021,0.7223,0.3645,0.7329,1.0973
10 Sep 2021,0.7218,0.3657,0.7403,1.1012
13 Sep 2021,0.7221,0.3722,0.7404,1.0949
14 Sep 2021,0.722,0.3749,0.7322,1.0788
15 Sep 2021,0.7232,0.3976,0.7539,1.0968
16 Sep 2021,0.7256,0.4388,0.7999,1.1444
17 Sep 2021,0.7273,0.4707,0.8473,1.1975
20 Sep 2021,0.7318,0.4275,0.7977,1.1511
21 Sep 2021,0.7329,0.4293,0.7932,1.1489
22 Sep 2021,0.7329,0.4331,0.793,1.1548
23 Sep 2021,0.7275,0.5413,0.8961,1.2386
24 Sep 2021,0.7314,0.5534,0.9297,1.2822
27 Sep 2021,0.7295,0.562,0.9543,1.3202
28 Sep 2021,0.7387,0.5924,0.9953,1.3675
29 Sep 2021,0.7449,0.5822,0.988,1.3687
30 Sep 2021,0.7416,0.6186,1.0429,1.4265
01 Oct 2021,0.7386,0.6055,1.0273,1.418
04 Oct 2021,0.735,0.591,1.0147,1.4102
05 Oct 2021,0.734,0.6621,1.1005,1.4919
06 Oct 2021,0.737,0.6634,1.084,1.4705
07 Oct 2021,0.7341,0.6701,1.0881,1.4705
08 Oct 2021,0.7333,0.7424,1.1683,1.5425
11 Oct 2021,0.7339,0.7731,1.1906,1.556
12 Oct 2021,0.7352,0.7463,1.1504,1.4943
13 Oct 2021,0.7335,0.7079,1.0627,1.3672
14 Oct 2021,0.7308,0.6738,1.0428,1.3361
15 Oct 2021,0.7263,0.7202,1.0897,1.407
18 Oct 2021,0.7289,0.7989,1.118,1.4099
19 Oct 2021,0.7247,0.8123,1.1458,1.4085
20 Oct 2021,0.7238,0.7908,1.1482,1.4391
21 Oct 2021,0.7235,0.8332,1.2055,1.498
22 Oct 2021,0.7261,0.8098,1.1595,1.4342
25 Oct 2021,0.7262,0.7771,1.1374,1.4184
26 Oct 2021,0.7255,0.7581,1.1108,1.3748
27 Oct 2021,0.7292,0.6597,0.9751,1.1962
28 Oct 2021,0.7246,0.6989,0.9791,1.1576
29 Oct 2021,0.7296,0.7935,1.0393,1.1933
01 Nov 2021,0.7311,0.8033,1.0689,1.2264
02 Nov 2021,0.7347,0.7555,1.0298,1.2327
03 Nov 2021,0.7321,0.7947,1.068,1.2729
04 Nov 2021,0.7412,0.6146,0.9528,1.2174
05 Nov 2021,0.7412,0.5142,0.8401,1.0855
08 Nov 2021,0.7373,0.5266,0.8549,1.0829
09 Nov 2021,0.738,0.5444,0.8219,1.0194
10 Nov 2021,0.7421,0.6591,0.9261,1.1385
11 Nov 2021,0.7467,0.6476,0.9179,1.1309
12 Nov 2021,0.7466,0.6227,0.9197,1.1507
15 Nov 2021,0.7445,0.6526,0.954,1.1818
16 Nov 2021,0.7451,0.6808,0.9716,1.2006
17 Nov 2021,0.7427,0.6737,0.9809,1.2221
18 Nov 2021,0.742,0.6285,0.9367,1.1824
19 Nov 2021,0.7428,0.5835,0.8882,1.1268
22 Nov 2021,0.7462,0.6276,0.9381,1.1783
23 Nov 2021,0.7479,0.6806,0.9777,1.1831
24 Nov 2021,0.7502,0.7123,1.0121,1.2142
25 Nov 2021,0.7508,0.6815,0.9682,1.1699
26 Nov 2021,0.7499,0.5421,0.8111,1.0325
29 Nov 2021,0.7522,0.5824,0.8497,1.0592
30 Nov 2021,0.7557,0.5809,0.8244,1.0044
01 Dec 2021,0.751,0.6077,0.8379,1.0251
02 Dec 2021,0.7515,0.578,0.7997,0.9971
03 Dec 2021,0.7565,0.55,0.7686,0.9626
06 Dec 2021,0.7555,0.5214,0.7347,0.9277
07 Dec 2021,0.7556,0.5138,0.7234,0.9024
08 Dec 2021,0.7567,0.5161,0.7546,0.9306
09 Dec 2021,0.7572,0.4979,0.7479,0.9587
10 Dec 2021,0.756,0.48,0.7239,0.9498
13 Dec 2021,0.7558,0.4688,0.7053,0.9457
14 Dec 2021,0.7557,0.4957,0.7242,0.9726
15 Dec 2021,0.7568,0.518,0.7286,0.9875
16 Dec 2021,0.7504,0.5479,0.7525,0.9998
17 Dec 2021,0.754,0.5655,0.7756,1.0409
20 Dec 2021,0.7564,0.5766,0.7772,1.0402
21 Dec 2021,0.7557,0.6697,0.8847,1.1554
22 Dec 2021,0.7493,0.6953,0.8996,1.1645
23 Dec 2021,0.7457,0.7311,0.941,1.2018
24 Dec 2021,0.7455,0.7185,0.9267,1.18
29 Dec 2021,0.7415,0.7901,1.0195,1.2728
30 Dec 2021,0.7408,0.7656,0.9831,1.2321
31 Dec 2021,0.742,0.7621,0.9785,1.2152
04 Jan 2022,0.7378,0.8583,1.0842,1.3062
05 Jan 2022,0.7372,0.8656,1.0863,1.2982
06 Jan 2022,0.7393,0.9264,1.1575,1.3653
07 Jan 2022,0.7368,0.9524,1.1849,1.3862
10 Jan 2022,0.7374,0.9675,1.199,1.4029
11 Jan 2022,0.735,0.9656,1.1781,1.3637
12 Jan 2022,0.7306,0.9438,1.1558,1.3465
13 Jan 2022,0.7281,0.9048,1.1252,1.3216
14 Jan 2022,0.7308,0.9292,1.1568,1.348
17 Jan 2022,0.7326,0.9581,1.1952,1.3918
18 Jan 2022,0.7363,0.9876,1.2239,1.4168
19 Jan 2022,0.7358,1.0386,1.2779,1.472
20 Jan 2022,0.7321,1.009,1.2395,1.4371
21 Jan 2022,0.7375,0.9617,1.1811,1.3814
24 Jan 2022,0.7427,0.933,1.1369,1.3299
25 Jan 2022,0.7415,0.9523,1.1661,1.3593
26 Jan 2022,0.74,0.9931,1.2166,1.4198
27 Jan 2022,0.7468,1.0312,1.2432,1.4381
28 Jan 2022,0.7454,1.0322,1.2548,1.4515
31 Jan 2022,0.7453,1.102,1.3238,1.5338
01 Feb 2022,0.7404,1.1116,1.3208,1.5159
02 Feb 2022,0.7368,1.0705,1.2628,1.4378
03 Feb 2022,0.7348,1.194,1.3857,1.5495
04 Feb 2022,0.7391,1.2685,1.417,1.5669
07 Feb 2022,0.7391,1.2781,1.4257,1.5931
08 Feb 2022,0.7378,1.3423,1.504,1.6807
09 Feb 2022,0.7382,1.2763,1.4325,1.6094
10 Feb 2022,0.7344,1.3607,1.5219,1.6939
11 Feb 2022,0.7351,1.383,1.5381,1.7022
14 Feb 2022,0.74,1.4382,1.5721,1.7271
15 Feb 2022,0.7395,1.469,1.5768,1.7077
16 Feb 2022,0.7365,1.3689,1.5264,1.6783
17 Feb 2022,0.7342,1.3038,1.4731,1.6434
18 Feb 2022,0.7362,1.2335,1.3936,1.564
21 Feb 2022,0.7349,1.2426,1.4099,1.5772
22 Feb 2022,0.7358,1.3076,1.4786,1.6441
23 Feb 2022,0.7375,1.278,1.4832,1.6572
24 Feb 2022,0.7533,1.2464,1.4594,1.6661
25 Feb 2022,0.7454,1.211,1.4673,1.7029
28 Feb 2022,0.7452,1.1001,1.4274,1.69
01 Mar 2022,0.749,0.838,1.1579,1.4499
02 Mar 2022,0.751,1.0279,1.2544,1.5271
03 Mar 2022,0.7496,1.1024,1.3142,1.6042
04 Mar 2022,0.7567,0.9896,1.2012,1.5063
07 Mar 2022,0.7613,1.0932,1.2918,1.565
08 Mar 2022,0.7627,1.2335,1.4186,1.6639
09 Mar 2022,0.76,1.3363,1.5069,1.7382
10 Mar 2022,0.7616,1.316,1.5176,1.7659
11 Mar 2022,0.7642,1.3139,1.5226,1.7694
14 Mar 2022,0.7665,1.3903,1.6034,1.8479
15 Mar 2022,0.7653,1.3533,1.5674,1.8164
16 Mar 2022,0.7637,1.4209,1.6248,1.8836
17 Mar 2022,0.7601,1.333,1.5756,1.8638
18 Mar 2022,0.7591,1.2396,1.4975,1.8024
21 Mar 2022,0.7575,1.3494,1.6163,1.9123
22 Mar 2022,0.7541,1.4537,1.6989,1.98
23 Mar 2022,0.7569,1.4235,1.6472,1.9349
24 Mar 2022,0.7585,1.4041,1.6353,1.8982
25 Mar 2022,0.758,1.4585,1.6791,1.9345
28 Mar 2022,0.764,1.4133,1.6136,1.8492
29 Mar 2022,0.7613,1.4315,1.6508,1.8757
30 Mar 2022,0.7591,1.4468,1.6641,1.8899
31 Mar 2022,0.7598,1.4276,1.6264,1.8592
01 Apr 2022,0.7628,1.4477,1.6308,1.8431
04 Apr 2022,0.7624,1.412,1.5643,1.7705
05 Apr 2022,0.7625,1.4996,1.6662,1.8654
06 Apr 2022,0.7637,1.537,1.7254,1.9255
07 Apr 2022,0.7653,1.533,1.7334,1.9472
08 Apr 2022,0.7688,1.5513,1.7629,1.9898
11 Apr 2022,0.7668,1.6227,1.8458,2.0647
12 Apr 2022,0.767,1.5774,1.8041,2.0358
13 Apr 2022,0.767,1.5715,1.8099,2.0445
14 Apr 2022,0.7664,1.6276,1.8839,2.1319
19 Apr 2022,0.7698,1.7131,1.9894,2.2391
20 Apr 2022,0.7664,1.6693,1.9175,2.1613
21 Apr 2022,0.7674,1.782,1.9812,2.1789
22 Apr 2022,0.7786,1.7664,1.9537,2.1271
25 Apr 2022,0.7863,1.6381,1.8459,2.049
26 Apr 2022,0.7923,1.5812,1.7962,2.003
27 Apr 2022,0.7998,1.5894,1.8232,2.0424
28 Apr 2022,0.8039,1.6346,1.8782,2.1093
29 Apr 2022,0.7964,1.6898,1.9191,2.1488
03 May 2022,0.7991,1.7272,1.9526,2.1742
04 May 2022,0.8001,1.7455,1.9782,2.193
05 May 2022,0.8081,1.6685,1.9634,2.2214
06 May 2022,0.8097,1.6784,2.0192,2.2943
09 May 2022,0.8126,1.5881,1.9667,2.2607
10 May 2022,0.8121,1.4969,1.8602,2.1563
11 May 2022,0.8104,1.499,1.8818,2.2016
12 May 2022,0.8178,1.3537,1.7176,2.0561
13 May 2022,0.8183,1.3929,1.7617,2.0951
16 May 2022,0.8163,1.3922,1.7549,2.0819
17 May 2022,0.8019,1.5679,1.8909,2.1913
18 May 2022,0.8056,1.5704,1.8691,2.1817
19 May 2022,0.8007,1.5835,1.8728,2.1855
20 May 2022,0.8022,1.5998,1.9003,2.2178
23 May 2022,0.7955,1.6781,1.987,2.2881
24 May 2022,0.7984,1.5471,1.8786,2.2032
25 May 2022,0.7971,1.5648,1.9249,2.2587
26 May 2022,0.7954,1.6145,1.9959,2.3361
27 May 2022,0.7927,1.5808,1.946,2.2954
30 May 2022,0.7906,1.618,2.0008,2.3471
31 May 2022,0.7936,1.7197,2.1303,2.5046
01 Jun 2022,0.8003,1.7653,2.1457,2.4972
06 Jun 2022,0.7964,1.8905,2.2539,2.5834
07 Jun 2022,0.7949,1.8548,2.2042,2.5107
08 Jun 2022,0.7969,1.8949,2.2409,2.5503
09 Jun 2022,0.7974,1.9851,2.3182,2.5917
10 Jun 2022,0.8102,2.1422,2.4145,2.6501
13 Jun 2022,0.8243,2.2225,2.4927,2.7184
14 Jun 2022,0.8333,2.2282,2.5454,2.7965
15 Jun 2022,0.8288,2.0804,2.4538,2.7383
16 Jun 2022,0.8147,2.1972,2.5136,2.7776
17 Jun 2022,0.8209,2.2293,2.4922,2.7718
20 Jun 2022,0.816,2.3227,2.5934,2.8964
21 Jun 2022,0.8142,2.3424,2.6398,2.9563
22 Jun 2022,0.8161,2.1617,2.474,2.8073
23 Jun 2022,0.8169,1.9584,2.3027,2.655
24 Jun 2022,0.8138,1.9732,2.3145,2.6579
27 Jun 2022,0.8128,2.0499,2.4003,2.7468
28 Jun 2022,0.8196,2.1531,2.4864,2.8296
29 Jun 2022,0.825,2.0686,2.3966,2.7791
30 Jun 2022,0.8235,1.9327,2.2942,2.7155
01 Jul 2022,0.833,1.7262,2.1203,2.5588
04 Jul 2022,0.8253,1.8698,2.2503,2.6974
05 Jul 2022,0.8392,1.7444,2.1281,2.6108
06 Jul 2022,0.8395,1.7405,2.1388,2.645
07 Jul 2022,0.8333,1.7871,2.1623,2.6423
08 Jul 2022,0.8316,1.8976,2.2736,2.7427
11 Jul 2022,0.8414,1.8478,2.2328,2.7343
12 Jul 2022,0.8412,1.7521,2.1496,2.7183
13 Jul 2022,0.8366,1.7596,2.139,2.6692
14 Jul 2022,0.8485,1.829,2.1635,2.6832
15 Jul 2022,0.8435,1.8093,2.1715,2.7418
18 Jul 2022,0.8315,1.871,2.2327,2.7859
19 Jul 2022,0.8315,1.9215,2.275,2.8522
20 Jul 2022,0.8335,1.9066,2.2179,2.8067
21 Jul 2022,0.837,1.8268,2.114,2.6637
22 Jul 2022,0.8306,1.7063,2.0209,2.599
25 Jul 2022,0.8302,1.7054,2.0247,2.6517
26 Jul 2022,0.8303,1.6795,1.9855,2.6189
27 Jul 2022,0.8312,1.7219,2.019,2.668
28 Jul 2022,0.8255,1.5942,1.9204,2.5671
29 Jul 2022,0.8222,1.6087,1.9277,2.5456
01 Aug 2022,0.8141,1.5434,1.8509,2.4135
02 Aug 2022,0.8185,1.6,1.8854,2.3992
03 Aug 2022,0.8256,1.7308,1.9725,2.4552
04 Aug 2022,0.8257,1.6989,1.9273,2.4068
05 Aug 2022,0.8292,1.8588,2.0884,2.549
08 Aug 2022,0.8252,1.7655,2.0009,2.4715
09 Aug 2022,0.8273,1.8164,2.0349,2.4904
10 Aug 2022,0.8157,1.7796,2.002,2.465
11 Aug 2022,0.8179,1.8808,2.1265,2.5895
12 Aug 2022,0.8252,1.9208,2.1801,2.6749
15 Aug 2022,0.8278,1.8394,2.0804,2.5641
16 Aug 2022,0.8268,1.9617,2.1948,2.652
17 Aug 2022,0.8303,2.1314,2.3349,2.7505
18 Aug 2022,0.8331,2.1497,2.3378,2.7353
19 Aug 2022,0.8471,2.2598,2.4607,2.8568
22 Aug 2022,0.8482,2.3469,2.5446,2.9587
23 Aug 2022,0.8437,2.4428,2.5987,3.0007
24 Aug 2022,0.8462,2.6452,2.7218,3.0639
25 Aug 2022,0.8456,2.5387,2.661,3.0362
26 Aug 2022,0.848,2.5294,2.6461,3.0279
30 Aug 2022,0.8598,2.6471,2.7712,3.1641
31 Aug 2022,0.8593,2.7303,2.8624,3.2512
01 Sep 2022,0.8676,2.806,2.9689,3.39
02 Sep 2022,0.8633,2.7887,2.9584,3.4076
05 Sep 2022,0.869,2.8533,2.9703,3.3417
06 Sep 2022,0.8674,2.9245,3.0907,3.4919
07 Sep 2022,0.8721,2.864,3.0732,3.4992
08 Sep 2022,0.8702,2.974,3.2052,3.6389
09 Sep 2022,0.8633,2.9716,3.1724,3.622
12 Sep 2022,0.8544,2.9178,3.1065,3.5466
13 Sep 2022,0.8665,3.0228,3.1928,3.5848
14 Sep 2022,0.8636,3.0147,3.174,3.5446
15 Sep 2022,0.8703,3.0397,3.1921,3.5698
16 Sep 2022,0.8748,3.0791,3.2056,3.581
20 Sep 2022,0.876,3.233,3.3364,3.6942
21 Sep 2022,0.8824,3.3106,3.3695,3.7011
22 Sep 2022,0.8877,3.4956,3.5516,3.8771
23 Sep 2022,0.9177,3.9648,3.8426,4.0875
26 Sep 2022,0.927,4.3661,4.1817,4.472
27 Sep 2022,0.9282,4.5188,4.4341,4.8707
28 Sep 2022,0.9307,4.2254,4.0517,4.0178
29 Sep 2022,0.9063,4.311,4.121,4.056
30 Sep 2022,0.8953,4.3172,4.1021,3.9372
03 Oct 2022,0.8865,4.1235,3.9766,4.0105
04 Oct 2022,0.8769,4.0157,3.9036,4.1185
05 Oct 2022,0.8893,4.1345,4.0527,4.3022
06 Oct 2022,0.8929,4.272,4.2134,4.4597
07 Oct 2022,0.8995,4.3036,4.2826,4.5771
10 Oct 2022,0.9051,4.5375,4.5445,4.9129
11 Oct 2022,0.9023,4.4362,4.4839,4.9591
12 Oct 2022,0.9032,4.4011,4.5387,5.0406
13 Oct 2022,0.8899,4.1795,4.3034,4.7559
14 Oct 2022,0.8888,4.2044,4.3868,4.9266
17 Oct 2022,0.8746,3.8787,4.0661,4.5563
18 Oct 2022,0.8832,3.8064,3.9967,4.4469
19 Oct 2022,0.8881,3.7897,3.9383,4.2058
20 Oct 2022,0.8835,3.8119,3.9214,4.1131
21 Oct 2022,0.8988,4.0283,4.1101,4.2433
24 Oct 2022,0.8839,3.7354,3.8207,3.9721
25 Oct 2022,0.8728,3.6636,3.7265,3.8999
26 Oct 2022,0.8621,3.5937,3.6771,3.9074
27 Oct 2022,0.8635,3.4691,3.5847,3.8252
28 Oct 2022,0.8627,3.4578,3.5362,3.7611
31 Oct 2022,0.8685,3.5657,3.6167,3.8567
01 Nov 2022,0.8726,3.4417,3.5422,3.7988
02 Nov 2022,0.8724,3.3394,3.512,3.8281
03 Nov 2022,0.8945,3.3629,3.5795,3.9202
04 Nov 2022,0.8868,3.3787,3.63,3.9896
07 Nov 2022,0.8721,3.4752,3.7038,4.0489
08 Nov 2022,0.8648,3.4518,3.6336,3.9474
09 Nov 2022,0.8792,3.4039,3.5229,3.7593
10 Nov 2022,0.8563,3.2459,3.3474,3.5907
11 Nov 2022,0.8493,3.3147,3.432,3.6917
14 Nov 2022,0.8526,3.308,3.4335,3.6973
15 Nov 2022,0.8407,3.2704,3.384,3.6892
16 Nov 2022,0.8411,3.1349,3.2255,3.516
17 Nov 2022,0.849,3.1949,3.277,3.5596
18 Nov 2022,0.8384,3.2385,3.3129,3.5934
21 Nov 2022,0.8485,3.2154,3.2554,3.5053
22 Nov 2022,0.8418,3.1733,3.2208,3.5112
23 Nov 2022,0.8288,3.1011,3.078,3.36
24 Nov 2022,0.8236,3.1208,3.1054,3.4198
25 Nov 2022,0.8268,3.2156,3.2018,3.4962
28 Nov 2022,0.8306,3.1895,3.1932,3.5071
29 Nov 2022,0.8332,3.1562,3.1737,3.4937
30 Nov 2022,0.8395,3.2234,3.2515,3.5798
01 Dec 2022,0.8152,3.1679,3.1981,3.5644
02 Dec 2022,0.8186,3.2271,3.254,3.6584
05 Dec 2022,0.8185,3.1811,3.1801,3.5859
06 Dec 2022,0.8181,3.1611,3.1651,3.5892
07 Dec 2022,0.8198,3.1217,3.1417,3.5973
08 Dec 2022,0.8184,3.1287,3.1667,3.6344
09 Dec 2022,0.8133,3.1879,3.2488,3.693
12 Dec 2022,0.8161,3.2426,3.2922,3.7626
13 Dec 2022,0.8068,3.2739,3.3452,3.8163
14 Dec 2022,0.8062,3.2635,3.3973,3.8406
15 Dec 2022,0.8183,3.1747,3.2988,3.7662
16 Dec 2022,0.8228,3.2968,3.4179,3.8329
19 Dec 2022,0.8244,3.4155,3.5326,3.9388
20 Dec 2022,0.8238,3.5502,3.662,4.0399
21 Dec 2022,0.8258,3.5193,3.62,3.9781
22 Dec 2022,0.8313,3.5498,3.6422,3.9963
23 Dec 2022,0.8285,3.5889,3.6767,4.0237
28 Dec 2022,0.8308,3.606,3.7272,4.0727
29 Dec 2022,0.8295,3.6069,3.7416,4.0962
30 Dec 2022,0.8306,3.5814,3.7312,4.0766
03 Jan 2023,0.8328,3.5721,3.7084,4.0771
04 Jan 2023,0.8305,3.4465,3.5766,3.9652
05 Jan 2023,0.8418,3.4968,3.6311,4.0437
06 Jan 2023,0.8301,3.4001,3.5511,4.005
09 Jan 2023,0.8201,3.4282,3.614,4.0896
10 Jan 2023,0.8232,3.4343,3.6194,4.0316
11 Jan 2023,0.8244,3.3002,3.4642,3.8756
12 Jan 2023,0.8212,3.2362,3.4164,3.8344
13 Jan 2023,0.8187,3.2673,3.421,3.8352
16 Jan 2023,0.8193,3.2995,3.4515,3.8537
17 Jan 2023,0.8143,3.271,3.4035,3.8043
18 Jan 2023,0.8068,3.2443,3.3646,3.7802
19 Jan 2023,0.8091,3.2552,3.3627,3.7554
20 Jan 2023,0.8085,3.2669,3.4154,3.8163
23 Jan 2023,0.8085,3.2654,3.4278,3.833
24 Jan 2023,0.812,3.1882,3.366,3.7703
25 Jan 2023,0.8092,3.1563,3.3419,3.7518
26 Jan 2023,0.8093,3.1907,3.3924,3.797
27 Jan 2023,0.8092,3.2104,3.4077,3.8243
30 Jan 2023,0.8078,3.2065,3.401,3.8066
31 Jan 2023,0.8125,3.2138,3.4113,3.8409
01 Feb 2023,0.8113,3.2023,3.4169,3.871
02 Feb 2023,0.8131,2.8712,3.1011,3.6451
03 Feb 2023,0.8261,2.924,3.162,3.7187
06 Feb 2023,0.8324,3.1129,3.3253,3.8278
07 Feb 2023,0.8323,3.169,3.3729,3.8461
08 Feb 2023,0.828,3.1684,3.3932,3.8794
09 Feb 2023,0.8218,3.2005,3.384,3.8638
10 Feb 2023,0.8282,3.312,3.4792,3.9345
13 Feb 2023,0.8239,3.3368,3.4942,3.9382
14 Feb 2023,0.8226,3.4574,3.5809,3.9835
15 Feb 2023,0.8331,3.3844,3.5463,3.9597
16 Feb 2023,0.8326,3.3974,3.5894,4.013
17 Feb 2023,0.8335,3.4227,3.6157,4.0568
20 Feb 2023,0.8314,3.3719,3.5722,4.0161
21 Feb 2023,0.8238,3.532,3.7004,4.111
22 Feb 2023,0.8287,3.5205,3.6732,4.08
23 Feb 2023,0.8317,3.5429,3.6798,4.0961
24 Feb 2023,0.8375,3.62,3.7337,4.1533
27 Feb 2023,0.8312,3.6751,3.7797,4.2144
28 Feb 2023,0.826,3.6845,3.7806,4.2094
01 Mar 2023,0.8328,3.6673,3.7959,4.2819
02 Mar 2023,0.8365,3.6762,3.8239,4.3039
03 Mar 2023,0.8349,3.6776,3.8245,4.306
06 Mar 2023,0.8332,3.6862,3.793,4.258
07 Mar 2023,0.8423,3.7054,3.7715,4.2129
08 Mar 2023,0.8448,3.6601,3.6903,4.1132
09 Mar 2023,0.8409,3.7002,3.7376,4.1654
10 Mar 2023,0.8263,3.5065,3.556,4.034
13 Mar 2023,0.8224,3.2985,3.3381,3.891
14 Mar 2023,0.8233,3.4282,3.4648,3.9629
15 Mar 2023,0.8314,3.2493,3.2957,3.8172
16 Mar 2023,0.8258,3.2753,3.319,3.8268
17 Mar 2023,0.8237,3.1609,3.2315,3.7783
20 Mar 2023,0.816,3.1799,3.285,3.8596
21 Mar 2023,0.8199,3.2268,3.3377,3.8769
22 Mar 2023,0.8175,3.3976,3.428,3.9326
23 Mar 2023,0.812,3.2217,3.3224,3.8646
24 Mar 2023,0.8181,3.1296,3.2375,3.7933
27 Mar 2023,0.8147,3.2301,3.3268,3.8472
28 Mar 2023,0.8112,3.2987,3.4124,3.9016
29 Mar 2023,0.8123,3.3187,3.4105,3.8669
30 Mar 2023,0.8078,3.3854,3.4719,3.9
31 Mar 2023,0.8088,3.4063,3.4781,3.9168
03 Apr 2023,0.8066,3.2969,3.3628,3.7863
04 Apr 2023,0.799,3.2988,3.3963,3.8142
05 Apr 2023,0.8032,3.2881,3.404,3.8436
06 Apr 2023,0.8042,3.2874,3.3977,3.8344
11 Apr 2023,0.8044,3.3897,3.4981,3.9132
12 Apr 2023,0.8022,3.4102,3.5235,3.9402
13 Apr 2023,0.7994,3.4002,3.5207,3.9713
14 Apr 2023,0.8036,3.4993,3.6085,4.0494
17 Apr 2023,0.8087,3.5285,3.657,4.1028
18 Apr 2023,0.8046,3.5824,3.6959,4.1385
19 Apr 2023,0.8032,3.7174,3.8049,4.2274
20 Apr 2023,0.8027,3.6462,3.7354,4.1611
21 Apr 2023,0.8066,3.6368,3.7231,4.1492
24 Apr 2023,0.8028,3.6423,3.7151,4.1403
25 Apr 2023,0.8063,3.5707,3.6396,4.0774
26 Apr 2023,0.8018,3.5786,3.6574,4.1031
27 Apr 2023,0.8004,3.6652,3.7406,4.1881
28 Apr 2023,0.7958,3.6178,3.6783,4.1263
02 May 2023,0.8018,3.5665,3.6269,4.0992
03 May 2023,0.7979,3.5891,3.65,4.1301
04 May 2023,0.7954,3.5395,3.6409,4.1324
05 May 2023,0.792,3.6179,3.7292,4.2096
09 May 2023,0.7929,3.6836,3.7891,4.2519
10 May 2023,0.7925,3.6536,3.7511,4.2185
11 May 2023,0.7985,3.57,3.6715,4.1733
12 May 2023,0.8015,3.62,3.7302,4.238
15 May 2023,0.7994,3.657,3.7779,4.2812
16 May 2023,0.8004,3.6522,3.7773,4.2848
17 May 2023,0.8022,3.6829,3.7846,4.2887
18 May 2023,0.8059,3.8112,3.9169,4.4155
19 May 2023,0.8041,3.854,3.968,4.4425
22 May 2023,0.805,3.9136,4.002,4.4656
23 May 2023,0.8052,4.0196,4.1156,4.5685
24 May 2023,0.8086,4.1313,4.1376,4.541
25 May 2023,0.8093,4.32,4.3025,4.6646
26 May 2023,0.8109,4.3045,4.2932,4.6767
30 May 2023,0.8057,4.2221,4.1883,4.5952
31 May 2023,0.8068,4.1168,4.1155,4.5201
01 Jun 2023,0.7985,4.0762,4.0651,4.4735
02 Jun 2023,0.801,4.1088,4.0871,4.4792
05 Jun 2023,0.8058,4.1836,4.1464,4.5195
06 Jun 2023,0.8059,4.2032,4.1437,4.4889
07 Jun 2023,0.8024,4.2523,4.1671,4.5062
08 Jun 2023,0.7978,4.2528,4.1886,4.5323
09 Jun 2023,0.7949,4.2468,4.1629,4.4947
12 Jun 2023,0.7994,4.346,4.2551,4.5774
13 Jun 2023,0.7934,4.5344,4.361,4.6332
14 Jun 2023,0.7876,4.4964,4.329,4.5911
15 Jun 2023,0.7847,4.5393,4.3164,4.5333
16 Jun 2023,0.7805,4.5644,4.3298,4.5367
19 Jun 2023,0.7815,4.6797,4.4053,4.5696
20 Jun 2023,0.7852,4.5178,4.2451,4.4742
21 Jun 2023,0.7855,4.597,4.3187,4.5384
22 Jun 2023,0.7851,4.5655,4.2892,4.5189
23 Jun 2023,0.7867,4.5575,4.2158,4.4588
26 Jun 2023,0.7868,4.5463,4.1999,4.413
27 Jun 2023,0.7846,4.6745,4.284,4.4301
28 Jun 2023,0.7928,4.5948,4.2383,4.4284
29 Jun 2023,0.7926,4.6216,4.2652,4.4614
30 Jun 2023,0.7865,4.6794,4.2884,4.468
03 Jul 2023,0.7881,4.7352,4.3323,4.4947
04 Jul 2023,0.7858,4.7131,4.3143,4.4844
05 Jul 2023,0.7864,4.787,4.3826,4.5398
06 Jul 2023,0.7877,4.9184,4.5406,4.7091
07 Jul 2023,0.7797,4.8644,4.5455,4.7444
10 Jul 2023,0.7803,4.8607,4.5447,4.733
11 Jul 2023,0.7754,4.881,4.5576,4.7412
12 Jul 2023,0.7694,4.7174,4.4337,4.6654
13 Jul 2023,0.7625,4.6019,4.3601,4.6009
14 Jul 2023,0.7624,4.58,4.3371,4.5722
17 Jul 2023,0.7644,4.5777,4.3617,4.6052
18 Jul 2023,0.7645,4.4778,4.2532,4.513
